customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category,cohort_month,cohort_month_dt
CUST06395,2022-11-14,Email Referral,267.76,Pune,Tier 1,45,Female,Personal Care,2022-11,2022-11
CUST06396,2023-07-14,Organic Search,270.99,Ahmedabad,Tier 1,25,Female,Supplements,2023-07,2023-07
CUST06397,2022-02-07,Influencer,1418.04,Bengaluru,Tier 1,19,Female,Haircare,2022-02,2022-02
CUST06398,2023-06-24,Direct,83.36,Hyderabad,Tier 1,26,Male,Personal Care,2023-06,2023-06
CUST06399,2023-08-01,Paid Instagram,1319.95,Surat,Tier 2,21,Male,Haircare,2023-08,2023-08
CUST06400,2023-09-14,Organic Search,104.4,Delhi,Tier 1,36,Female,Skincare,2023-09,2023-09
CUST06401,2022-03-28,Organic Search,154.94,Jaipur,Tier 2,38,Female,Personal Care,2022-03,2022-03
CUST06402,2023-09-03,Organic Search,108.18,Mumbai,Tier 1,29,Female,Personal Care,2023-09,2023-09
CUST06403,2024-05-23,Email Referral,247.02,Kolkata,Tier 1,33,Female,Haircare,2024-05,2024-05
CUST06404,2022-12-23,Direct,102.69,Hyderabad,Tier 1,30,Female,Skincare,2022-12,2022-12
CUST06405,2023-01-15,Organic Search,257.5,Mumbai,Tier 1,36,Female,Personal Care,2023-01,2023-01
CUST06406,2023-05-10,Influencer,2196.45,Kochi,Tier 2,41,Male,Haircare,2023-05,2023-05
CUST06407,2024-01-07,Organic Search,154.26,Kochi,Tier 2,42,Female,Personal Care,2024-01,2024-01
CUST06408,2023-03-08,Paid Instagram,997.06,Hyderabad,Tier 1,46,Female,Skincare,2023-03,2023-03
CUST06409,2022-01-31,Email Referral,211.15,Lucknow,Tier 2,34,Male,Haircare,2022-01,2022-01
CUST06410,2023-10-02,Influencer,1405.61,Surat,Tier 2,37,Female,Haircare,2023-10,2023-10
CUST06411,2023-08-26,Paid Google,885.71,Hyderabad,Tier 1,25,Female,Personal Care,2023-08,2023-08
CUST06412,2022-10-04,Paid Google,860.45,Kolkata,Tier 1,50,Female,Personal Care,2022-10,2022-10
CUST06413,2022-01-09,Organic Search,195.79,Chennai,Tier 1,45,Female,Skincare,2022-01,2022-01
CUST06414,2022-11-01,Direct,119.27,Mumbai,Tier 1,38,Female,Supplements,2022-11,2022-11
CUST06415,2023-12-05,Organic Search,158.21,Bengaluru,Tier 1,47,Female,Personal Care,2023-12,2023-12
CUST06416,2022-05-22,Paid Instagram,963.62,Bengaluru,Tier 1,27,Female,Personal Care,2022-05,2022-05
CUST06417,2023-09-09,Paid Instagram,1076.04,Bengaluru,Tier 1,28,Female,Supplements,2023-09,2023-09
CUST06418,2023-04-13,Direct,59.04,Bengaluru,Tier 1,33,Female,Supplements,2023-04,2023-04
CUST06419,2022-01-08,Paid Google,873.07,Delhi,Tier 1,19,Female,Personal Care,2022-01,2022-01
CUST06420,2023-09-05,Influencer,1226.66,Pune,Tier 1,19,Female,Supplements,2023-09,2023-09
CUST06421,2023-05-07,Influencer,2079.71,Hyderabad,Tier 1,48,Female,Skincare,2023-05,2023-05
CUST06422,2023-11-01,Paid Instagram,929.3,Ahmedabad,Tier 1,29,Other,Personal Care,2023-11,2023-11
CUST06423,2023-04-08,Direct,143.03,Lucknow,Tier 2,48,Male,Supplements,2023-04,2023-04
CUST06424,2024-04-09,Organic Search,148.97,Hyderabad,Tier 1,48,Male,Skincare,2024-04,2024-04
CUST06425,2022-07-05,Influencer,1904.23,Hyderabad,Tier 1,51,Female,Personal Care,2022-07,2022-07
CUST06426,2024-03-25,Direct,106.17,Delhi,Tier 1,31,Male,Skincare,2024-03,2024-03
CUST06427,2022-07-22,Paid Instagram,1279.62,Delhi,Tier 1,26,Female,Personal Care,2022-07,2022-07
CUST06428,2023-09-17,Paid Google,798.25,Delhi,Tier 1,35,Female,Personal Care,2023-09,2023-09
CUST06429,2022-11-17,Paid Instagram,978.17,Delhi,Tier 1,33,Male,Supplements,2022-11,2022-11
CUST06430,2022-05-16,Paid Google,832.54,Mumbai,Tier 1,28,Female,Skincare,2022-05,2022-05
CUST06431,2023-12-19,Email Referral,256.21,Delhi,Tier 1,33,Male,Haircare,2023-12,2023-12
CUST06432,2022-01-25,Influencer,1748.14,Jaipur,Tier 2,19,Female,Personal Care,2022-01,2022-01
CUST06433,2022-10-23,Paid Google,799.69,Pune,Tier 1,45,Female,Skincare,2022-10,2022-10
CUST06434,2022-03-23,Paid Instagram,1325.93,Pune,Tier 1,30,Female,Supplements,2022-03,2022-03
CUST06435,2022-11-04,Paid Instagram,963.43,Mumbai,Tier 1,25,Male,Personal Care,2022-11,2022-11
CUST06436,2023-12-08,Paid Google,1000.76,Delhi,Tier 1,47,Female,Personal Care,2023-12,2023-12
CUST06437,2022-04-06,Direct,67.46,Ahmedabad,Tier 1,46,Male,Haircare,2022-04,2022-04
CUST06438,2022-08-20,Email Referral,215.75,Delhi,Tier 1,37,Male,Skincare,2022-08,2022-08
CUST06439,2022-10-02,Paid Instagram,992.29,Delhi,Tier 1,43,Male,Skincare,2022-10,2022-10
CUST06440,2024-04-26,Paid Google,1072.32,Kolkata,Tier 1,41,Female,Personal Care,2024-04,2024-04
CUST06441,2022-01-15,Paid Google,867.32,Delhi,Tier 1,22,Male,Personal Care,2022-01,2022-01
CUST06442,2023-11-16,Email Referral,231.59,Delhi,Tier 1,26,Female,Personal Care,2023-11,2023-11
CUST06443,2023-01-06,Paid Google,973.88,Bengaluru,Tier 1,26,Male,Skincare,2023-01,2023-01
CUST06444,2024-02-17,Paid Instagram,1242.46,Chennai,Tier 1,44,Female,Haircare,2024-02,2024-02
CUST06445,2022-11-06,Paid Google,638.06,Ahmedabad,Tier 1,50,Female,Skincare,2022-11,2022-11
CUST06446,2023-11-27,Email Referral,216.79,Delhi,Tier 1,31,Female,Supplements,2023-11,2023-11
CUST06447,2022-12-18,Email Referral,342.8,Pune,Tier 1,45,Female,Personal Care,2022-12,2022-12
CUST06448,2023-10-25,Email Referral,288.71,Mumbai,Tier 1,50,Female,Haircare,2023-10,2023-10
CUST06449,2023-06-03,Email Referral,292.32,Bengaluru,Tier 1,39,Male,Haircare,2023-06,2023-06
CUST06450,2022-09-21,Organic Search,192.64,Jaipur,Tier 2,35,Female,Supplements,2022-09,2022-09
CUST06451,2023-12-17,Paid Instagram,1330.82,Surat,Tier 2,26,Male,Skincare,2023-12,2023-12
CUST06452,2023-11-19,Organic Search,253.77,Kochi,Tier 2,44,Male,Skincare,2023-11,2023-11
CUST06453,2023-02-16,Paid Instagram,1197.12,Pune,Tier 1,45,Female,Supplements,2023-02,2023-02
CUST06454,2023-04-11,Organic Search,187.93,Delhi,Tier 1,39,Female,Skincare,2023-04,2023-04
CUST06455,2022-11-20,Paid Instagram,1027.15,Chennai,Tier 1,32,Male,Supplements,2022-11,2022-11
CUST06456,2024-05-03,Paid Google,873.52,Kolkata,Tier 1,38,Female,Skincare,2024-05,2024-05
CUST06457,2022-06-18,Paid Instagram,1238.81,Jaipur,Tier 2,31,Female,Supplements,2022-06,2022-06
CUST06458,2022-02-18,Direct,106.02,Kochi,Tier 2,33,Female,Supplements,2022-02,2022-02
CUST06459,2023-08-19,Organic Search,107.59,Mumbai,Tier 1,35,Male,Haircare,2023-08,2023-08
CUST06460,2024-02-03,Direct,137.99,Pune,Tier 1,27,Female,Supplements,2024-02,2024-02
CUST06461,2024-02-27,Organic Search,241.37,Ahmedabad,Tier 1,42,Male,Supplements,2024-02,2024-02
CUST06462,2023-01-16,Organic Search,169.02,Bengaluru,Tier 1,46,Female,Haircare,2023-01,2023-01
CUST06463,2024-04-09,Email Referral,198.59,Delhi,Tier 1,36,Female,Skincare,2024-04,2024-04
CUST06464,2022-12-26,Influencer,1693.45,Mumbai,Tier 1,50,Female,Personal Care,2022-12,2022-12
CUST06465,2023-06-28,Influencer,1963.73,Chandigarh,Tier 2,51,Male,Skincare,2023-06,2023-06
CUST06466,2023-08-03,Organic Search,136.02,Bengaluru,Tier 1,50,Female,Personal Care,2023-08,2023-08
CUST06467,2022-01-13,Influencer,1178.3,Ahmedabad,Tier 1,45,Male,Supplements,2022-01,2022-01
CUST06468,2024-03-23,Paid Google,965.62,Pune,Tier 1,46,Male,Supplements,2024-03,2024-03
CUST06469,2022-06-11,Email Referral,285.78,Ahmedabad,Tier 1,42,Male,Skincare,2022-06,2022-06
CUST06470,2022-06-10,Email Referral,337.86,Hyderabad,Tier 1,50,Female,Personal Care,2022-06,2022-06
CUST06471,2022-02-24,Email Referral,260.43,Jaipur,Tier 2,20,Male,Skincare,2022-02,2022-02
CUST06472,2024-06-26,Influencer,2096.89,Nagpur,Tier 3,20,Female,Skincare,2024-06,2024-06
CUST06473,2022-10-22,Email Referral,154.17,Delhi,Tier 1,43,Male,Supplements,2022-10,2022-10
CUST06474,2023-05-22,Influencer,1284.52,Delhi,Tier 1,27,Female,Supplements,2023-05,2023-05
CUST06475,2024-03-08,Email Referral,286.41,Delhi,Tier 1,33,Male,Personal Care,2024-03,2024-03
CUST06476,2023-07-09,Paid Instagram,1249.4,Ahmedabad,Tier 1,18,Female,Haircare,2023-07,2023-07
CUST06477,2022-07-20,Paid Instagram,1092.98,Kolkata,Tier 1,29,Female,Skincare,2022-07,2022-07
CUST06478,2023-09-26,Organic Search,150.53,Jaipur,Tier 2,26,Male,Skincare,2023-09,2023-09
CUST06479,2024-03-06,Direct,91.51,Nagpur,Tier 3,44,Female,Skincare,2024-03,2024-03
CUST06480,2023-05-16,Direct,71.99,Ahmedabad,Tier 1,29,Female,Personal Care,2023-05,2023-05
CUST06481,2023-12-19,Paid Google,871.85,Ahmedabad,Tier 1,24,Male,Haircare,2023-12,2023-12
CUST06482,2022-01-06,Paid Instagram,1031.75,Mumbai,Tier 1,51,Female,Skincare,2022-01,2022-01
CUST06483,2023-08-06,Paid Google,629.71,Kochi,Tier 2,49,Female,Personal Care,2023-08,2023-08
CUST06484,2023-12-30,Email Referral,192.16,Ahmedabad,Tier 1,20,Female,Skincare,2023-12,2023-12
CUST06485,2022-06-01,Email Referral,282.69,Chennai,Tier 1,24,Female,Haircare,2022-06,2022-06
CUST06486,2024-05-21,Paid Instagram,1029.19,Nagpur,Tier 3,34,Other,Personal Care,2024-05,2024-05
CUST06487,2023-01-25,Paid Instagram,1036.07,Mumbai,Tier 1,45,Female,Haircare,2023-01,2023-01
CUST06488,2023-04-10,Influencer,2074.1,Chennai,Tier 1,28,Female,Skincare,2023-04,2023-04
CUST06489,2022-02-10,Influencer,1277.04,Mumbai,Tier 1,19,Female,Supplements,2022-02,2022-02
CUST06490,2024-04-09,Influencer,1686.37,Kochi,Tier 2,20,Male,Skincare,2024-04,2024-04
CUST06491,2024-01-23,Influencer,1529.78,Bengaluru,Tier 1,47,Male,Personal Care,2024-01,2024-01
CUST06492,2023-07-07,Organic Search,190.91,Pune,Tier 1,41,Female,Skincare,2023-07,2023-07
CUST06493,2024-04-04,Email Referral,229.69,Kolkata,Tier 1,47,Male,Supplements,2024-04,2024-04
CUST06494,2024-02-08,Organic Search,155.9,Kolkata,Tier 1,49,Male,Skincare,2024-02,2024-02
CUST06495,2022-01-22,Email Referral,302.19,Jaipur,Tier 2,31,Male,Personal Care,2022-01,2022-01
CUST06496,2023-07-07,Influencer,1542.44,Kolkata,Tier 1,28,Female,Skincare,2023-07,2023-07
CUST06497,2022-10-23,Influencer,1335.41,Bengaluru,Tier 1,34,Male,Skincare,2022-10,2022-10
CUST06498,2024-04-17,Paid Google,613.02,Chennai,Tier 1,47,Male,Skincare,2024-04,2024-04
CUST06499,2023-02-07,Paid Instagram,1081.17,Kochi,Tier 2,39,Female,Supplements,2023-02,2023-02
CUST06500,2023-12-27,Paid Instagram,1060.5,Jaipur,Tier 2,36,Male,Skincare,2023-12,2023-12
CUST06501,2022-08-04,Direct,84.15,Chennai,Tier 1,24,Female,Haircare,2022-08,2022-08
CUST06502,2023-10-12,Email Referral,188.49,Delhi,Tier 1,40,Female,Skincare,2023-10,2023-10
CUST06503,2022-06-29,Influencer,2152.32,Nagpur,Tier 3,33,Male,Skincare,2022-06,2022-06
CUST06504,2024-02-06,Email Referral,260.68,Chandigarh,Tier 2,18,Female,Personal Care,2024-02,2024-02
CUST06505,2022-03-22,Email Referral,304.35,Mumbai,Tier 1,50,Female,Supplements,2022-03,2022-03
CUST06506,2022-08-26,Organic Search,296.31,Mumbai,Tier 1,47,Male,Haircare,2022-08,2022-08
CUST06507,2022-05-17,Paid Instagram,1221.42,Hyderabad,Tier 1,51,Female,Skincare,2022-05,2022-05
CUST06508,2024-05-21,Direct,95.39,Ahmedabad,Tier 1,44,Male,Haircare,2024-05,2024-05
CUST06509,2022-05-12,Direct,65.22,Mumbai,Tier 1,44,Female,Personal Care,2022-05,2022-05
CUST06510,2022-01-13,Paid Instagram,803.94,Hyderabad,Tier 1,43,Female,Personal Care,2022-01,2022-01
CUST06511,2024-01-26,Paid Google,650.42,Lucknow,Tier 2,48,Male,Supplements,2024-01,2024-01
CUST06512,2024-05-10,Email Referral,259.85,Bengaluru,Tier 1,39,Female,Personal Care,2024-05,2024-05
CUST06513,2022-07-10,Paid Google,758.75,Bengaluru,Tier 1,46,Male,Personal Care,2022-07,2022-07
CUST06514,2024-04-10,Organic Search,236.1,Kolkata,Tier 1,41,Female,Personal Care,2024-04,2024-04
CUST06515,2024-01-13,Paid Instagram,1200.84,Delhi,Tier 1,33,Male,Skincare,2024-01,2024-01
CUST06516,2023-11-24,Paid Instagram,1329.11,Kolkata,Tier 1,40,Male,Skincare,2023-11,2023-11
CUST06517,2024-03-26,Organic Search,115.34,Ahmedabad,Tier 1,24,Male,Personal Care,2024-03,2024-03
CUST06518,2023-10-09,Organic Search,128.17,Kolkata,Tier 1,21,Male,Personal Care,2023-10,2023-10
CUST06519,2022-06-04,Direct,109.1,Bengaluru,Tier 1,22,Male,Supplements,2022-06,2022-06
CUST06520,2023-10-20,Organic Search,241.03,Pune,Tier 1,32,Female,Supplements,2023-10,2023-10
CUST06521,2022-05-09,Paid Instagram,1392.84,Chandigarh,Tier 2,19,Female,Skincare,2022-05,2022-05
CUST06522,2023-12-14,Paid Google,798.8,Kolkata,Tier 1,30,Female,Skincare,2023-12,2023-12
CUST06523,2022-03-27,Paid Google,707.73,Pune,Tier 1,30,Female,Haircare,2022-03,2022-03
CUST06524,2022-11-26,Paid Google,630.62,Hyderabad,Tier 1,51,Female,Haircare,2022-11,2022-11
CUST06525,2022-05-29,Paid Google,950.64,Bengaluru,Tier 1,24,Male,Personal Care,2022-05,2022-05
CUST06526,2022-04-07,Paid Google,845.39,Jaipur,Tier 2,36,Female,Personal Care,2022-04,2022-04
CUST06527,2022-11-05,Paid Google,920.14,Mumbai,Tier 1,26,Female,Haircare,2022-11,2022-11
CUST06528,2023-06-20,Organic Search,220.81,Chennai,Tier 1,29,Female,Supplements,2023-06,2023-06
CUST06529,2023-11-20,Paid Instagram,1225.73,Delhi,Tier 1,20,Female,Supplements,2023-11,2023-11
CUST06530,2024-03-19,Paid Google,669.93,Delhi,Tier 1,48,Male,Haircare,2024-03,2024-03
CUST06531,2022-07-11,Paid Instagram,857.71,Bengaluru,Tier 1,47,Female,Personal Care,2022-07,2022-07
CUST06532,2022-01-08,Paid Instagram,862.57,Delhi,Tier 1,46,Other,Supplements,2022-01,2022-01
CUST06533,2023-04-24,Paid Google,957.51,Hyderabad,Tier 1,26,Female,Personal Care,2023-04,2023-04
CUST06534,2022-12-06,Influencer,1226.31,Kochi,Tier 2,29,Female,Supplements,2022-12,2022-12
CUST06535,2022-04-17,Paid Instagram,1212.6,Delhi,Tier 1,27,Male,Supplements,2022-04,2022-04
CUST06536,2023-10-20,Paid Google,955.85,Hyderabad,Tier 1,38,Female,Skincare,2023-10,2023-10
CUST06537,2024-06-24,Paid Google,941.48,Hyderabad,Tier 1,51,Male,Personal Care,2024-06,2024-06
CUST06538,2022-11-16,Paid Google,858.83,Chennai,Tier 1,25,Female,Haircare,2022-11,2022-11
CUST06539,2023-04-13,Paid Instagram,1097.24,Hyderabad,Tier 1,33,Female,Supplements,2023-04,2023-04
CUST06540,2023-10-15,Influencer,1959.46,Chandigarh,Tier 2,34,Female,Supplements,2023-10,2023-10
CUST06541,2024-04-02,Email Referral,257.35,Kolkata,Tier 1,42,Male,Haircare,2024-04,2024-04
CUST06542,2024-04-06,Email Referral,171.58,Delhi,Tier 1,45,Male,Supplements,2024-04,2024-04
CUST06543,2022-04-20,Paid Google,649.35,Jaipur,Tier 2,24,Female,Skincare,2022-04,2022-04
CUST06544,2024-03-05,Paid Google,711.19,Hyderabad,Tier 1,23,Male,Haircare,2024-03,2024-03
CUST06545,2022-11-17,Direct,78.17,Chennai,Tier 1,18,Male,Haircare,2022-11,2022-11
CUST06546,2022-03-17,Influencer,1586.69,Mumbai,Tier 1,49,Male,Supplements,2022-03,2022-03
CUST06547,2023-05-29,Paid Google,697.32,Nagpur,Tier 3,18,Male,Skincare,2023-05,2023-05
CUST06548,2022-10-16,Organic Search,213.98,Bengaluru,Tier 1,34,Female,Skincare,2022-10,2022-10
CUST06549,2022-01-30,Organic Search,294.16,Jaipur,Tier 2,52,Female,Haircare,2022-01,2022-01
CUST06550,2023-10-13,Paid Instagram,1041.41,Mumbai,Tier 1,24,Female,Personal Care,2023-10,2023-10
CUST06551,2024-02-06,Paid Google,677.28,Bengaluru,Tier 1,33,Female,Supplements,2024-02,2024-02
CUST06552,2024-04-21,Paid Google,759.49,Hyderabad,Tier 1,46,Male,Skincare,2024-04,2024-04
CUST06553,2022-09-01,Direct,88.48,Chennai,Tier 1,44,Female,Personal Care,2022-09,2022-09
CUST06554,2022-01-14,Paid Instagram,1019.03,Chennai,Tier 1,52,Female,Skincare,2022-01,2022-01
CUST06555,2024-02-26,Email Referral,152.7,Chennai,Tier 1,33,Female,Supplements,2024-02,2024-02
CUST06556,2023-04-13,Direct,104.62,Chennai,Tier 1,43,Male,Personal Care,2023-04,2023-04
CUST06557,2024-03-15,Organic Search,269.4,Kolkata,Tier 1,27,Female,Haircare,2024-03,2024-03
CUST06558,2022-03-14,Paid Instagram,1315.22,Mumbai,Tier 1,22,Male,Personal Care,2022-03,2022-03
CUST06559,2022-06-24,Influencer,1325.58,Kochi,Tier 2,47,Female,Personal Care,2022-06,2022-06
CUST06560,2023-01-11,Paid Instagram,1009.04,Delhi,Tier 1,22,Other,Skincare,2023-01,2023-01
CUST06561,2024-05-08,Paid Google,1047.38,Jaipur,Tier 2,47,Male,Haircare,2024-05,2024-05
CUST06562,2023-12-13,Email Referral,319.78,Pune,Tier 1,27,Male,Personal Care,2023-12,2023-12
CUST06563,2023-07-05,Paid Instagram,942.63,Kolkata,Tier 1,28,Male,Personal Care,2023-07,2023-07
CUST06564,2023-08-20,Paid Instagram,1182.08,Jaipur,Tier 2,52,Female,Supplements,2023-08,2023-08
CUST06565,2022-12-26,Organic Search,110.6,Pune,Tier 1,27,Male,Haircare,2022-12,2022-12
CUST06566,2023-01-04,Direct,102.45,Bengaluru,Tier 1,40,Female,Haircare,2023-01,2023-01
CUST06567,2023-10-28,Email Referral,230.0,Delhi,Tier 1,31,Male,Skincare,2023-10,2023-10
CUST06568,2022-03-25,Email Referral,155.35,Ahmedabad,Tier 1,38,Male,Personal Care,2022-03,2022-03
CUST06569,2022-01-19,Paid Google,674.79,Ahmedabad,Tier 1,44,Female,Skincare,2022-01,2022-01
CUST06570,2024-06-15,Direct,132.38,Ahmedabad,Tier 1,37,Female,Personal Care,2024-06,2024-06
CUST06571,2023-10-05,Influencer,1817.29,Ahmedabad,Tier 1,29,Female,Skincare,2023-10,2023-10
CUST06572,2024-05-21,Paid Google,870.7,Delhi,Tier 1,22,Female,Skincare,2024-05,2024-05
CUST06573,2022-06-15,Influencer,1470.91,Chennai,Tier 1,51,Female,Personal Care,2022-06,2022-06
CUST06574,2022-09-21,Paid Google,622.06,Mumbai,Tier 1,29,Female,Personal Care,2022-09,2022-09
CUST06575,2023-07-08,Paid Google,1090.03,Lucknow,Tier 2,49,Male,Skincare,2023-07,2023-07
CUST06576,2023-07-25,Email Referral,154.5,Pune,Tier 1,47,Male,Skincare,2023-07,2023-07
CUST06577,2023-05-25,Influencer,1331.35,Bengaluru,Tier 1,38,Female,Haircare,2023-05,2023-05
CUST06578,2023-09-24,Organic Search,168.77,Mumbai,Tier 1,41,Male,Personal Care,2023-09,2023-09
CUST06579,2023-12-21,Influencer,1395.39,Ahmedabad,Tier 1,18,Female,Supplements,2023-12,2023-12
CUST06580,2023-07-30,Organic Search,256.08,Mumbai,Tier 1,42,Male,Supplements,2023-07,2023-07
CUST06581,2022-10-28,Organic Search,296.24,Pune,Tier 1,36,Male,Skincare,2022-10,2022-10
CUST06582,2022-12-20,Paid Instagram,1215.57,Mumbai,Tier 1,43,Male,Personal Care,2022-12,2022-12
CUST06583,2022-11-12,Direct,128.11,Ahmedabad,Tier 1,21,Male,Supplements,2022-11,2022-11
CUST06584,2023-04-30,Email Referral,329.51,Ahmedabad,Tier 1,36,Female,Personal Care,2023-04,2023-04
CUST06585,2023-01-31,Paid Google,1048.95,Delhi,Tier 1,21,Male,Haircare,2023-01,2023-01
CUST06586,2022-05-16,Paid Google,901.61,Ahmedabad,Tier 1,24,Male,Skincare,2022-05,2022-05
CUST06587,2023-12-09,Paid Instagram,949.91,Lucknow,Tier 2,47,Female,Skincare,2023-12,2023-12
CUST06588,2024-04-19,Influencer,1952.38,Delhi,Tier 1,20,Male,Haircare,2024-04,2024-04
CUST06589,2022-11-20,Paid Instagram,1138.2,Jaipur,Tier 2,40,Female,Haircare,2022-11,2022-11
CUST06590,2024-04-25,Direct,105.53,Hyderabad,Tier 1,29,Male,Personal Care,2024-04,2024-04
CUST06591,2023-04-06,Paid Google,778.61,Bengaluru,Tier 1,26,Female,Personal Care,2023-04,2023-04
CUST06592,2023-01-29,Influencer,1496.1,Surat,Tier 2,45,Male,Supplements,2023-01,2023-01
CUST06593,2023-05-28,Direct,66.78,Hyderabad,Tier 1,43,Female,Personal Care,2023-05,2023-05
CUST06594,2022-02-16,Paid Instagram,905.45,Mumbai,Tier 1,40,Female,Supplements,2022-02,2022-02
CUST06595,2022-09-13,Paid Google,822.36,Delhi,Tier 1,50,Female,Supplements,2022-09,2022-09
CUST06596,2023-06-05,Organic Search,191.02,Bengaluru,Tier 1,36,Male,Supplements,2023-06,2023-06
CUST06597,2022-12-03,Paid Google,792.82,Ahmedabad,Tier 1,30,Female,Personal Care,2022-12,2022-12
CUST06598,2022-12-09,Organic Search,270.55,Ahmedabad,Tier 1,51,Female,Personal Care,2022-12,2022-12
CUST06599,2022-07-22,Organic Search,188.17,Chennai,Tier 1,41,Male,Supplements,2022-07,2022-07
CUST06600,2022-10-14,Paid Google,887.43,Delhi,Tier 1,24,Male,Haircare,2022-10,2022-10
CUST06601,2023-10-26,Email Referral,165.31,Delhi,Tier 1,47,Male,Personal Care,2023-10,2023-10
CUST06602,2022-03-24,Organic Search,272.15,Chennai,Tier 1,42,Female,Personal Care,2022-03,2022-03
CUST06603,2024-04-17,Paid Google,625.8,Delhi,Tier 1,34,Female,Skincare,2024-04,2024-04
CUST06604,2023-06-17,Email Referral,181.05,Bengaluru,Tier 1,24,Other,Haircare,2023-06,2023-06
CUST06605,2023-08-11,Organic Search,194.07,Kolkata,Tier 1,31,Male,Supplements,2023-08,2023-08
CUST06606,2023-02-04,Organic Search,203.36,Ahmedabad,Tier 1,31,Male,Personal Care,2023-02,2023-02
CUST06607,2023-10-10,Paid Instagram,1220.37,Kolkata,Tier 1,51,Male,Personal Care,2023-10,2023-10
CUST06608,2024-01-15,Paid Google,936.95,Bengaluru,Tier 1,52,Female,Skincare,2024-01,2024-01
CUST06609,2023-03-01,Email Referral,182.51,Pune,Tier 1,22,Male,Personal Care,2023-03,2023-03
CUST06610,2024-01-24,Email Referral,307.63,Mumbai,Tier 1,38,Female,Skincare,2024-01,2024-01
CUST06611,2023-03-06,Paid Instagram,991.13,Mumbai,Tier 1,49,Female,Haircare,2023-03,2023-03
CUST06612,2024-03-29,Direct,142.95,Chennai,Tier 1,39,Male,Personal Care,2024-03,2024-03
CUST06613,2022-11-25,Paid Google,1035.48,Bengaluru,Tier 1,24,Male,Personal Care,2022-11,2022-11
CUST06614,2022-08-21,Influencer,1670.27,Mumbai,Tier 1,46,Male,Skincare,2022-08,2022-08
CUST06615,2023-12-13,Email Referral,219.71,Ahmedabad,Tier 1,37,Female,Haircare,2023-12,2023-12
CUST06616,2022-09-25,Organic Search,243.36,Bengaluru,Tier 1,30,Female,Supplements,2022-09,2022-09
CUST06617,2022-02-27,Organic Search,136.22,Indore,Tier 3,40,Female,Personal Care,2022-02,2022-02
CUST06618,2022-04-15,Paid Instagram,1396.29,Kolkata,Tier 1,47,Female,Haircare,2022-04,2022-04
CUST06619,2024-03-13,Paid Google,662.78,Bengaluru,Tier 1,44,Female,Personal Care,2024-03,2024-03
CUST06620,2022-06-07,Organic Search,192.93,Delhi,Tier 1,20,Female,Skincare,2022-06,2022-06
CUST06621,2023-01-25,Paid Instagram,1178.79,Mumbai,Tier 1,49,Female,Supplements,2023-01,2023-01
CUST06622,2022-08-01,Paid Google,807.56,Bengaluru,Tier 1,29,Male,Personal Care,2022-08,2022-08
CUST06623,2022-08-02,Direct,86.66,Delhi,Tier 1,35,Female,Personal Care,2022-08,2022-08
CUST06624,2023-08-30,Organic Search,232.79,Jaipur,Tier 2,49,Female,Haircare,2023-08,2023-08
CUST06625,2022-04-07,Paid Google,961.03,Bengaluru,Tier 1,23,Female,Haircare,2022-04,2022-04
CUST06626,2024-05-24,Direct,97.48,Surat,Tier 2,30,Male,Supplements,2024-05,2024-05
