customer_id,acquisition_date,acquisition_channel,acquisition_cac,city,city_tier,age,gender,preferred_category
CUST07702,2024-03-18,Direct,88.47,Delhi,Tier 1,24,Female,Supplements
CUST07703,2023-10-10,Organic Search,285.03,Pune,Tier 1,52,Male,Supplements
CUST07704,2022-05-22,Paid Instagram,1299.45,Delhi,Tier 1,46,Male,Personal Care
CUST07705,2022-02-09,Paid Instagram,1282.78,Jaipur,Tier 2,48,Female,Supplements
CUST07706,2023-03-17,Paid Instagram,977.18,Delhi,Tier 1,52,Female,Personal Care
CUST07707,2023-08-29,Paid Google,1031.97,Kolkata,Tier 1,24,Female,Skincare
CUST07708,2022-07-25,Direct,56.22,Chennai,Tier 1,35,Male,Skincare
CUST07709,2022-06-22,Paid Google,720.38,Mumbai,Tier 1,52,Male,Haircare
CUST07710,2024-06-27,Influencer,1700.41,Kolkata,Tier 1,22,Male,Supplements
CUST07711,2023-02-04,Paid Instagram,1084.85,Delhi,Tier 1,45,Male,Haircare
CUST07712,2024-05-10,Email Referral,300.52,Hyderabad,Tier 1,31,Female,Haircare
CUST07713,2022-08-21,Influencer,1651.71,Delhi,Tier 1,18,Female,Supplements
CUST07714,2022-11-14,Organic Search,200.0,Hyderabad,Tier 1,33,Male,Haircare
CUST07715,2024-02-05,Email Referral,158.4,Kochi,Tier 2,38,Female,Personal Care
CUST07716,2022-04-15,Influencer,1982.39,Chennai,Tier 1,30,Female,Personal Care
CUST07717,2022-01-04,Influencer,1183.59,Pune,Tier 1,50,Male,Supplements
CUST07718,2023-03-06,Paid Google,609.59,Mumbai,Tier 1,41,Female,Skincare
CUST07719,2024-05-10,Paid Instagram,1237.45,Bengaluru,Tier 1,28,Female,Personal Care
CUST07720,2022-02-28,Paid Instagram,1235.73,Indore,Tier 3,20,Female,Skincare
CUST07721,2024-02-16,Paid Google,895.17,Chandigarh,Tier 2,39,Female,Skincare
CUST07722,2024-02-23,Email Referral,204.84,Delhi,Tier 1,40,Female,Personal Care
CUST07723,2022-02-12,Organic Search,174.87,Kochi,Tier 2,46,Male,Personal Care
CUST07724,2022-06-08,Paid Google,1052.56,Jaipur,Tier 2,29,Female,Skincare
CUST07725,2023-07-08,Influencer,2004.62,Pune,Tier 1,31,Female,Skincare
CUST07726,2023-04-16,Paid Google,972.14,Mumbai,Tier 1,48,Male,Skincare
CUST07727,2023-11-13,Direct,50.48,Hyderabad,Tier 1,31,Female,Supplements
CUST07728,2023-09-15,Influencer,1953.68,Delhi,Tier 1,32,Male,Personal Care
CUST07729,2023-03-07,Direct,111.13,Chennai,Tier 1,35,Male,Personal Care
CUST07730,2022-11-29,Email Referral,187.25,Delhi,Tier 1,25,Male,Supplements
CUST07731,2022-06-09,Influencer,2174.71,Hyderabad,Tier 1,50,Other,Skincare
CUST07732,2023-03-28,Email Referral,323.64,Bengaluru,Tier 1,36,Female,Supplements
CUST07733,2023-11-24,Influencer,1704.06,Kolkata,Tier 1,43,Male,Supplements
CUST07734,2023-12-14,Paid Instagram,966.22,Pune,Tier 1,46,Female,Supplements
CUST07735,2023-11-29,Paid Google,926.26,Mumbai,Tier 1,41,Female,Supplements
CUST07736,2023-11-15,Paid Instagram,1385.22,Chennai,Tier 1,31,Female,Skincare
CUST07737,2023-05-08,Influencer,1364.58,Chennai,Tier 1,22,Female,Personal Care
CUST07738,2023-03-28,Organic Search,288.15,Bengaluru,Tier 1,30,Female,Skincare
CUST07739,2022-01-19,Direct,102.39,Delhi,Tier 1,46,Male,Haircare
CUST07740,2024-06-13,Influencer,1559.99,Pune,Tier 1,21,Male,Personal Care
CUST07741,2024-01-02,Paid Google,965.21,Jaipur,Tier 2,29,Male,Supplements
CUST07742,2022-02-01,Organic Search,268.27,Ahmedabad,Tier 1,48,Female,Supplements
CUST07743,2022-05-28,Paid Google,802.63,Lucknow,Tier 2,34,Male,Supplements
CUST07744,2024-01-09,Paid Instagram,990.79,Hyderabad,Tier 1,25,Female,Skincare
CUST07745,2022-10-28,Paid Instagram,1205.99,Surat,Tier 2,32,Male,Haircare
CUST07746,2023-05-29,Organic Search,196.86,Ahmedabad,Tier 1,21,Female,Personal Care
CUST07747,2023-03-14,Organic Search,121.61,Bengaluru,Tier 1,34,Female,Personal Care
CUST07748,2024-03-13,Email Referral,248.83,Jaipur,Tier 2,40,Female,Personal Care
CUST07749,2022-04-20,Influencer,1996.32,Nagpur,Tier 3,39,Female,Haircare
CUST07750,2022-11-12,Paid Instagram,880.23,Mumbai,Tier 1,42,Male,Supplements
CUST07751,2023-12-06,Paid Google,967.78,Ahmedabad,Tier 1,41,Male,Personal Care
CUST07752,2022-07-20,Direct,61.47,Chandigarh,Tier 2,52,Female,Skincare
CUST07753,2022-07-04,Direct,138.36,Delhi,Tier 1,25,Female,Skincare
CUST07754,2022-03-03,Influencer,1921.39,Delhi,Tier 1,51,Female,Supplements
CUST07755,2023-12-04,Paid Google,1026.83,Bengaluru,Tier 1,41,Female,Personal Care
CUST07756,2023-12-05,Paid Instagram,889.81,Ahmedabad,Tier 1,29,Female,Skincare
CUST07757,2023-11-10,Paid Instagram,839.77,Ahmedabad,Tier 1,33,Female,Supplements
CUST07758,2022-09-12,Organic Search,202.59,Bengaluru,Tier 1,18,Female,Personal Care
CUST07759,2024-04-12,Organic Search,141.26,Kolkata,Tier 1,47,Male,Supplements
CUST07760,2023-03-14,Organic Search,121.41,Delhi,Tier 1,30,Female,Haircare
CUST07761,2022-11-03,Paid Google,905.08,Hyderabad,Tier 1,35,Female,Skincare
CUST07762,2023-01-24,Organic Search,262.66,Hyderabad,Tier 1,37,Female,Haircare
CUST07763,2024-04-15,Direct,142.19,Hyderabad,Tier 1,45,Female,Supplements
CUST07764,2023-06-29,Influencer,1749.28,Chandigarh,Tier 2,49,Female,Supplements
CUST07765,2022-11-04,Paid Google,1079.42,Bengaluru,Tier 1,33,Female,Supplements
CUST07766,2023-12-05,Email Referral,265.84,Chandigarh,Tier 2,29,Female,Haircare
CUST07767,2024-04-27,Organic Search,203.13,Mumbai,Tier 1,23,Female,Skincare
CUST07768,2024-02-09,Paid Instagram,1193.49,Mumbai,Tier 1,26,Male,Supplements
CUST07769,2023-01-28,Paid Instagram,819.23,Chennai,Tier 1,36,Male,Personal Care
CUST07770,2022-06-19,Organic Search,197.71,Nagpur,Tier 3,18,Male,Personal Care
CUST07771,2023-01-16,Influencer,1159.34,Mumbai,Tier 1,20,Female,Haircare
CUST07772,2023-03-18,Direct,74.19,Mumbai,Tier 1,47,Female,Supplements
CUST07773,2023-03-13,Paid Instagram,953.95,Hyderabad,Tier 1,52,Female,Supplements
CUST07774,2022-08-13,Direct,56.19,Mumbai,Tier 1,31,Female,Haircare
CUST07775,2023-11-11,Influencer,1992.1,Jaipur,Tier 2,33,Female,Personal Care
CUST07776,2023-05-08,Direct,124.7,Delhi,Tier 1,39,Female,Skincare
CUST07777,2024-06-25,Organic Search,252.41,Kolkata,Tier 1,44,Female,Haircare
CUST07778,2022-04-06,Paid Google,940.18,Chandigarh,Tier 2,23,Female,Supplements
CUST07779,2023-05-29,Direct,69.54,Pune,Tier 1,28,Male,Skincare
CUST07780,2022-05-03,Influencer,1240.37,Delhi,Tier 1,39,Female,Personal Care
CUST07781,2022-03-01,Influencer,2014.78,Hyderabad,Tier 1,29,Male,Supplements
CUST07782,2023-12-31,Paid Google,750.22,Jaipur,Tier 2,48,Female,Personal Care
CUST07783,2022-08-25,Paid Instagram,1024.32,Lucknow,Tier 2,44,Male,Personal Care
CUST07784,2023-11-21,Paid Instagram,979.09,Mumbai,Tier 1,42,Male,Supplements
CUST07785,2024-04-01,Organic Search,146.17,Hyderabad,Tier 1,35,Male,Supplements
CUST07786,2022-08-07,Paid Google,1003.73,Ahmedabad,Tier 1,18,Female,Supplements
CUST07787,2022-12-20,Influencer,1623.86,Chennai,Tier 1,42,Female,Haircare
CUST07788,2023-04-30,Organic Search,267.69,Bengaluru,Tier 1,49,Male,Haircare
CUST07789,2022-07-08,Paid Google,603.35,Mumbai,Tier 1,33,Female,Personal Care
CUST07790,2024-05-24,Email Referral,318.34,Chennai,Tier 1,19,Female,Personal Care
CUST07791,2024-01-26,Direct,121.41,Surat,Tier 2,37,Female,Personal Care
CUST07792,2023-10-27,Paid Instagram,987.74,Pune,Tier 1,18,Male,Skincare
CUST07793,2023-02-19,Influencer,1999.08,Ahmedabad,Tier 1,32,Male,Haircare
CUST07794,2022-05-27,Paid Google,766.66,Delhi,Tier 1,19,Female,Skincare
CUST07795,2024-06-22,Email Referral,251.76,Kochi,Tier 2,18,Male,Skincare
CUST07796,2024-06-11,Paid Instagram,876.7,Delhi,Tier 1,21,Female,Haircare
CUST07797,2022-02-13,Organic Search,147.01,Chennai,Tier 1,40,Female,Skincare
CUST07798,2023-06-26,Influencer,1567.13,Mumbai,Tier 1,22,Male,Skincare
CUST07799,2022-01-16,Email Referral,207.2,Surat,Tier 2,52,Female,Personal Care
CUST07800,2023-08-02,Email Referral,169.92,Pune,Tier 1,25,Male,Haircare
CUST07801,2024-03-20,Influencer,1456.61,Hyderabad,Tier 1,43,Female,Supplements
CUST07802,2023-03-16,Influencer,1301.09,Jaipur,Tier 2,30,Female,Skincare
CUST07803,2022-12-23,Paid Instagram,1213.23,Mumbai,Tier 1,39,Female,Haircare
CUST07804,2023-04-20,Paid Instagram,1370.73,Jaipur,Tier 2,40,Female,Supplements
CUST07805,2023-11-08,Direct,92.75,Indore,Tier 3,34,Male,Supplements
CUST07806,2022-11-03,Paid Google,807.84,Bengaluru,Tier 1,47,Female,Supplements
CUST07807,2024-05-27,Paid Google,739.03,Kochi,Tier 2,50,Female,Skincare
CUST07808,2024-05-05,Paid Instagram,1218.55,Mumbai,Tier 1,31,Male,Personal Care
CUST07809,2023-04-04,Paid Google,844.55,Chennai,Tier 1,24,Female,Personal Care
CUST07810,2024-04-11,Paid Instagram,1375.3,Delhi,Tier 1,27,Female,Haircare
CUST07811,2023-03-14,Paid Instagram,1342.14,Jaipur,Tier 2,27,Male,Haircare
CUST07812,2022-10-03,Organic Search,123.12,Bengaluru,Tier 1,35,Female,Personal Care
CUST07813,2023-04-18,Paid Google,810.77,Chennai,Tier 1,45,Female,Skincare
CUST07814,2024-06-27,Paid Instagram,851.77,Bengaluru,Tier 1,25,Female,Personal Care
CUST07815,2024-01-20,Paid Instagram,1165.03,Delhi,Tier 1,33,Male,Haircare
CUST07816,2023-06-05,Direct,58.52,Ahmedabad,Tier 1,21,Female,Personal Care
CUST07817,2022-08-19,Direct,82.0,Mumbai,Tier 1,40,Male,Skincare
CUST07818,2023-05-31,Organic Search,199.66,Chennai,Tier 1,39,Female,Skincare
CUST07819,2022-08-06,Direct,142.9,Mumbai,Tier 1,32,Male,Haircare
CUST07820,2023-05-18,Direct,124.2,Mumbai,Tier 1,35,Female,Personal Care
CUST07821,2023-10-16,Influencer,1215.94,Bengaluru,Tier 1,30,Male,Skincare
CUST07822,2023-01-11,Paid Instagram,1343.5,Kolkata,Tier 1,37,Male,Supplements
CUST07823,2022-08-20,Paid Instagram,1041.77,Delhi,Tier 1,35,Other,Personal Care
CUST07824,2023-04-27,Paid Instagram,1375.55,Surat,Tier 2,46,Female,Personal Care
CUST07825,2022-03-10,Organic Search,172.27,Mumbai,Tier 1,43,Female,Supplements
CUST07826,2024-04-26,Email Referral,166.58,Pune,Tier 1,48,Female,Skincare
CUST07827,2023-07-01,Organic Search,177.61,Delhi,Tier 1,48,Female,Personal Care
CUST07828,2024-01-15,Email Referral,290.72,Pune,Tier 1,18,Female,Skincare
CUST07829,2023-06-02,Paid Google,1010.38,Hyderabad,Tier 1,18,Female,Supplements
CUST07830,2024-06-03,Paid Google,642.47,Lucknow,Tier 2,29,Female,Haircare
CUST07831,2023-12-25,Email Referral,246.16,Mumbai,Tier 1,50,Female,Haircare
CUST07832,2024-04-08,Paid Google,892.58,Delhi,Tier 1,38,Female,Haircare
CUST07833,2022-07-22,Organic Search,152.37,Mumbai,Tier 1,26,Female,Personal Care
CUST07834,2022-04-07,Direct,90.43,Chennai,Tier 1,48,Female,Personal Care
CUST07835,2022-08-12,Influencer,1448.88,Delhi,Tier 1,35,Male,Personal Care
CUST07836,2023-11-15,Direct,67.25,Ahmedabad,Tier 1,44,Male,Haircare
CUST07837,2022-12-18,Paid Google,720.3,Chennai,Tier 1,18,Female,Supplements
CUST07838,2023-11-11,Influencer,1706.96,Ahmedabad,Tier 1,47,Female,Haircare
CUST07839,2022-10-24,Paid Google,959.52,Pune,Tier 1,20,Female,Supplements
CUST07840,2022-10-25,Email Referral,332.96,Nagpur,Tier 3,33,Male,Haircare
CUST07841,2022-06-17,Paid Google,1022.83,Kochi,Tier 2,46,Female,Haircare
CUST07842,2023-05-24,Paid Google,942.79,Pune,Tier 1,30,Female,Skincare
CUST07843,2022-04-02,Direct,97.38,Bengaluru,Tier 1,49,Female,Skincare
CUST07844,2022-08-20,Paid Instagram,904.7,Bengaluru,Tier 1,49,Male,Personal Care
CUST07845,2022-11-15,Paid Instagram,1254.11,Bengaluru,Tier 1,34,Female,Skincare
CUST07846,2023-10-17,Influencer,1119.77,Chennai,Tier 1,21,Female,Skincare
CUST07847,2022-04-03,Email Referral,161.8,Delhi,Tier 1,28,Male,Supplements
CUST07848,2023-08-26,Email Referral,333.14,Mumbai,Tier 1,23,Female,Haircare
CUST07849,2024-02-29,Email Referral,182.33,Ahmedabad,Tier 1,40,Male,Skincare
CUST07850,2023-04-23,Influencer,2132.94,Kolkata,Tier 1,35,Female,Personal Care
CUST07851,2022-10-23,Organic Search,115.1,Bengaluru,Tier 1,37,Female,Skincare
CUST07852,2023-12-06,Paid Google,972.18,Pune,Tier 1,30,Female,Personal Care
CUST07853,2023-09-28,Direct,80.96,Kolkata,Tier 1,20,Male,Skincare
CUST07854,2023-04-18,Paid Google,943.81,Kolkata,Tier 1,29,Male,Skincare
CUST07855,2024-03-18,Email Referral,338.62,Delhi,Tier 1,26,Male,Personal Care
CUST07856,2022-05-05,Paid Google,867.35,Pune,Tier 1,42,Female,Skincare
CUST07857,2023-02-17,Paid Instagram,1170.18,Hyderabad,Tier 1,25,Female,Haircare
CUST07858,2023-04-14,Organic Search,234.81,Surat,Tier 2,50,Male,Personal Care
CUST07859,2023-01-21,Organic Search,284.05,Bengaluru,Tier 1,36,Male,Personal Care
CUST07860,2023-09-04,Paid Google,931.8,Hyderabad,Tier 1,38,Female,Personal Care
CUST07861,2023-05-09,Influencer,1831.91,Delhi,Tier 1,50,Female,Personal Care
CUST07862,2024-01-20,Paid Google,862.24,Jaipur,Tier 2,30,Male,Haircare
CUST07863,2022-08-29,Email Referral,194.8,Lucknow,Tier 2,33,Female,Supplements
CUST07864,2023-11-12,Organic Search,186.8,Kolkata,Tier 1,50,Female,Supplements
CUST07865,2023-04-03,Paid Google,1009.54,Delhi,Tier 1,41,Female,Personal Care
CUST07866,2024-02-01,Paid Instagram,893.25,Kolkata,Tier 1,47,Other,Haircare
CUST07867,2022-09-12,Paid Instagram,1182.91,Delhi,Tier 1,50,Male,Haircare
CUST07868,2023-06-05,Email Referral,153.01,Chennai,Tier 1,28,Other,Haircare
CUST07869,2024-04-16,Influencer,1954.94,Bengaluru,Tier 1,49,Female,Haircare
CUST07870,2023-06-20,Paid Instagram,1098.9,Chennai,Tier 1,20,Female,Skincare
CUST07871,2023-11-20,Email Referral,295.27,Pune,Tier 1,44,Female,Skincare
CUST07872,2022-10-16,Paid Google,753.28,Delhi,Tier 1,23,Female,Personal Care
CUST07873,2024-05-20,Paid Google,919.08,Hyderabad,Tier 1,36,Female,Personal Care
CUST07874,2022-04-25,Influencer,1929.93,Ahmedabad,Tier 1,28,Female,Supplements
CUST07875,2023-01-22,Email Referral,190.41,Delhi,Tier 1,41,Male,Skincare
CUST07876,2022-09-14,Direct,143.35,Mumbai,Tier 1,43,Male,Haircare
CUST07877,2023-06-02,Paid Google,681.98,Pune,Tier 1,49,Female,Haircare
CUST07878,2022-04-14,Paid Instagram,1311.82,Bengaluru,Tier 1,45,Female,Skincare
CUST07879,2023-09-27,Organic Search,193.02,Mumbai,Tier 1,47,Female,Supplements
CUST07880,2024-01-03,Email Referral,310.42,Pune,Tier 1,28,Male,Skincare
CUST07881,2022-03-22,Influencer,2053.05,Chandigarh,Tier 2,19,Female,Skincare
CUST07882,2023-07-23,Paid Instagram,1038.55,Pune,Tier 1,38,Female,Supplements
CUST07883,2024-06-07,Paid Google,644.94,Chandigarh,Tier 2,33,Female,Personal Care
CUST07884,2022-09-20,Email Referral,205.77,Chandigarh,Tier 2,40,Female,Supplements
CUST07885,2022-07-07,Paid Instagram,1315.63,Kochi,Tier 2,39,Female,Skincare
CUST07886,2024-02-13,Paid Google,909.85,Bengaluru,Tier 1,40,Male,Personal Care
CUST07887,2023-12-08,Paid Instagram,919.89,Delhi,Tier 1,50,Female,Supplements
CUST07888,2022-12-07,Influencer,1591.1,Mumbai,Tier 1,36,Female,Supplements
CUST07889,2024-04-02,Paid Instagram,1190.88,Bengaluru,Tier 1,22,Other,Skincare
CUST07890,2022-08-25,Paid Google,830.52,Hyderabad,Tier 1,43,Male,Personal Care
CUST07891,2023-10-03,Email Referral,245.98,Jaipur,Tier 2,50,Male,Haircare
CUST07892,2022-11-13,Paid Google,674.85,Jaipur,Tier 2,35,Female,Personal Care
CUST07893,2023-08-21,Paid Google,1010.26,Mumbai,Tier 1,31,Female,Skincare
CUST07894,2023-11-16,Influencer,2159.81,Delhi,Tier 1,22,Male,Supplements
CUST07895,2024-06-27,Paid Instagram,925.2,Bengaluru,Tier 1,27,Female,Supplements
CUST07896,2023-02-18,Organic Search,255.93,Bengaluru,Tier 1,31,Female,Personal Care
CUST07897,2022-02-05,Paid Instagram,1193.29,Bengaluru,Tier 1,24,Male,Personal Care
CUST07898,2024-03-07,Organic Search,250.57,Bengaluru,Tier 1,51,Female,Personal Care
CUST07899,2024-01-21,Organic Search,119.6,Pune,Tier 1,28,Male,Supplements
CUST07900,2023-09-13,Paid Instagram,1029.92,Mumbai,Tier 1,31,Female,Haircare
CUST07901,2024-04-17,Organic Search,178.21,Kochi,Tier 2,38,Female,Haircare
CUST07902,2023-07-20,Paid Instagram,1093.76,Hyderabad,Tier 1,25,Female,Haircare
CUST07903,2023-08-11,Organic Search,128.0,Kolkata,Tier 1,31,Female,Skincare
CUST07904,2024-06-10,Paid Google,866.0,Delhi,Tier 1,50,Female,Haircare
CUST07905,2022-04-29,Paid Google,885.26,Hyderabad,Tier 1,49,Female,Skincare
CUST07906,2023-08-10,Organic Search,198.29,Hyderabad,Tier 1,23,Female,Haircare
CUST07907,2024-06-06,Organic Search,145.68,Delhi,Tier 1,38,Female,Haircare
CUST07908,2023-01-06,Organic Search,281.15,Delhi,Tier 1,33,Female,Haircare
CUST07909,2023-07-11,Organic Search,243.91,Lucknow,Tier 2,37,Other,Skincare
CUST07910,2024-01-06,Organic Search,282.16,Chandigarh,Tier 2,19,Female,Skincare
CUST07911,2023-04-03,Paid Google,645.03,Ahmedabad,Tier 1,45,Female,Haircare
CUST07912,2023-10-29,Paid Instagram,971.26,Mumbai,Tier 1,28,Male,Skincare
CUST07913,2023-01-20,Paid Google,844.1,Mumbai,Tier 1,31,Female,Supplements
CUST07914,2023-12-15,Organic Search,278.31,Indore,Tier 3,46,Male,Haircare
CUST07915,2022-06-16,Direct,63.91,Delhi,Tier 1,26,Female,Personal Care
CUST07916,2024-06-10,Paid Instagram,928.9,Chennai,Tier 1,50,Male,Haircare
CUST07917,2022-04-17,Paid Google,1099.6,Bengaluru,Tier 1,51,Male,Supplements
CUST07918,2023-09-18,Influencer,1383.98,Mumbai,Tier 1,36,Male,Personal Care
CUST07919,2022-08-08,Paid Google,638.98,Bengaluru,Tier 1,40,Female,Supplements
CUST07920,2022-02-04,Organic Search,164.35,Bengaluru,Tier 1,40,Female,Haircare
CUST07921,2022-10-02,Organic Search,153.72,Bengaluru,Tier 1,52,Male,Supplements
CUST07922,2022-05-02,Organic Search,217.45,Pune,Tier 1,38,Male,Personal Care
CUST07923,2024-04-08,Influencer,1249.92,Delhi,Tier 1,52,Male,Supplements
CUST07924,2022-01-29,Organic Search,184.7,Chandigarh,Tier 2,40,Male,Skincare
CUST07925,2023-03-16,Paid Instagram,912.32,Kochi,Tier 2,37,Female,Personal Care
CUST07926,2022-05-08,Paid Google,1032.94,Delhi,Tier 1,48,Female,Supplements
CUST07927,2022-05-13,Influencer,1483.34,Hyderabad,Tier 1,51,Male,Haircare
CUST07928,2024-02-09,Paid Instagram,880.11,Hyderabad,Tier 1,21,Male,Skincare
CUST07929,2022-01-22,Influencer,1805.5,Kolkata,Tier 1,18,Female,Haircare
CUST07930,2022-02-06,Paid Instagram,877.63,Pune,Tier 1,29,Male,Skincare
CUST07931,2024-03-31,Organic Search,253.46,Pune,Tier 1,30,Male,Supplements
CUST07932,2022-03-25,Influencer,1902.73,Delhi,Tier 1,49,Male,Haircare
CUST07933,2023-08-18,Influencer,1446.66,Mumbai,Tier 1,19,Female,Haircare
CUST07934,2023-09-05,Paid Instagram,1278.78,Pune,Tier 1,41,Male,Haircare
CUST07935,2023-09-20,Paid Google,969.6,Ahmedabad,Tier 1,34,Male,Haircare
CUST07936,2022-02-04,Paid Google,1020.37,Delhi,Tier 1,37,Female,Skincare
CUST07937,2023-04-25,Email Referral,156.42,Hyderabad,Tier 1,32,Female,Skincare
CUST07938,2024-03-16,Influencer,2085.86,Bengaluru,Tier 1,52,Female,Supplements
CUST07939,2023-06-03,Paid Google,1099.37,Chennai,Tier 1,41,Male,Haircare
CUST07940,2022-02-21,Direct,61.71,Chennai,Tier 1,40,Female,Haircare
CUST07941,2024-05-30,Paid Instagram,1349.83,Chennai,Tier 1,20,Female,Personal Care
CUST07942,2022-10-24,Direct,141.83,Pune,Tier 1,24,Male,Skincare
CUST07943,2023-08-20,Paid Google,717.36,Surat,Tier 2,36,Male,Personal Care
CUST07944,2022-05-09,Paid Instagram,1168.2,Ahmedabad,Tier 1,19,Male,Haircare
CUST07945,2023-08-13,Paid Google,739.64,Hyderabad,Tier 1,31,Female,Haircare
CUST07946,2023-08-01,Organic Search,237.54,Kochi,Tier 2,52,Male,Personal Care
CUST07947,2022-03-18,Organic Search,295.57,Bengaluru,Tier 1,29,Male,Supplements
CUST07948,2024-06-27,Organic Search,279.47,Pune,Tier 1,49,Female,Supplements
CUST07949,2024-06-09,Paid Google,625.81,Ahmedabad,Tier 1,47,Other,Skincare
CUST07950,2023-12-23,Organic Search,109.42,Kolkata,Tier 1,41,Female,Personal Care
CUST07951,2022-12-24,Email Referral,172.88,Pune,Tier 1,48,Female,Supplements
CUST07952,2022-12-13,Paid Instagram,851.99,Kolkata,Tier 1,38,Female,Personal Care
CUST07953,2024-04-17,Paid Google,1091.71,Chandigarh,Tier 2,35,Male,Personal Care
CUST07954,2022-04-23,Paid Instagram,982.34,Mumbai,Tier 1,25,Female,Supplements
CUST07955,2023-09-04,Organic Search,122.94,Ahmedabad,Tier 1,27,Male,Personal Care
CUST07956,2023-08-18,Paid Google,837.93,Bengaluru,Tier 1,32,Female,Personal Care
CUST07957,2023-07-16,Paid Google,711.51,Mumbai,Tier 1,31,Male,Supplements
CUST07958,2024-02-22,Paid Instagram,1219.97,Kolkata,Tier 1,52,Female,Skincare
CUST07959,2022-01-05,Email Referral,199.6,Surat,Tier 2,28,Female,Supplements
CUST07960,2023-01-29,Paid Instagram,959.31,Bengaluru,Tier 1,38,Female,Skincare
CUST07961,2023-05-14,Organic Search,232.78,Chennai,Tier 1,38,Female,Personal Care
CUST07962,2022-12-21,Influencer,1362.28,Bengaluru,Tier 1,20,Male,Haircare
CUST07963,2023-09-09,Paid Google,866.92,Kolkata,Tier 1,31,Female,Supplements
CUST07964,2022-02-20,Organic Search,221.66,Chennai,Tier 1,22,Female,Skincare
CUST07965,2022-11-30,Paid Google,870.47,Hyderabad,Tier 1,52,Male,Haircare
CUST07966,2022-07-15,Direct,97.06,Mumbai,Tier 1,28,Female,Personal Care
CUST07967,2024-02-20,Paid Google,949.99,Chandigarh,Tier 2,21,Female,Skincare
CUST07968,2024-04-18,Paid Google,613.54,Pune,Tier 1,45,Female,Skincare
CUST07969,2023-04-04,Paid Instagram,1145.13,Mumbai,Tier 1,46,Male,Supplements
CUST07970,2024-04-03,Paid Instagram,995.62,Jaipur,Tier 2,28,Male,Skincare
CUST07971,2022-12-03,Influencer,1648.67,Delhi,Tier 1,35,Female,Supplements
CUST07972,2022-07-20,Organic Search,117.02,Pune,Tier 1,41,Male,Personal Care
CUST07973,2024-01-05,Paid Google,1042.19,Bengaluru,Tier 1,33,Female,Personal Care
CUST07974,2022-04-19,Direct,126.9,Jaipur,Tier 2,44,Female,Skincare
CUST07975,2023-10-05,Paid Instagram,1178.13,Chandigarh,Tier 2,42,Other,Haircare
CUST07976,2022-03-24,Paid Instagram,823.89,Pune,Tier 1,31,Female,Skincare
CUST07977,2023-03-10,Influencer,2161.3,Mumbai,Tier 1,29,Female,Skincare
CUST07978,2024-01-29,Paid Instagram,1173.2,Kolkata,Tier 1,25,Female,Personal Care
